"","dates","event_type","neighbourhood","injuries","deaths"
"519",2023-02-26,"firearm_discharge","Scarborough",0,0
"520",2019-05-04,"shooting_event","Scarborough",0,1
"521",2019-01-19,"firearm_discharge","East York",0,0
"522",2019-10-16,"firearm_discharge","North York",0,0
"523",2022-12-25,"firearm_discharge","North York",0,0
"524",2022-05-15,"shooting_event","East York",1,0
"525",2023-11-11,"firearm_discharge","North York",0,0
"526",2021-04-05,"firearm_discharge","Etobicoke",0,0
"527",2021-05-30,"firearm_discharge","Downtown",0,0
"528",2020-02-07,"shooting_event","Etobicoke",1,0
"529",2022-05-30,"firearm_discharge","North York",0,0
"530",2021-01-16,"shooting_event","North York",1,0
"531",2019-12-02,"shooting_event","Scarborough",0,0
"532",2018-10-22,"firearm_discharge","Etobicoke",0,0
"533",2018-07-16,"firearm_discharge","Downtown",0,0
"534",2018-12-01,"firearm_discharge","Scarborough",0,0
"535",2020-05-18,"firearm_discharge","Etobicoke",0,0
"536",2021-07-09,"shooting_event","North York",1,0
"537",2022-08-20,"shooting_event","North York",2,1
"538",2019-09-27,"firearm_discharge","Scarborough",0,0
"539",2020-06-19,"firearm_discharge","North York",0,0
"540",2019-01-06,"firearm_discharge","East York",0,0
"541",2021-02-27,"shooting_event","Downtown",1,0
"542",2020-10-28,"firearm_discharge","East York",0,0
"543",2019-01-01,"firearm_discharge","Etobicoke",0,0
"544",2021-06-24,"shooting_event","East York",0,0
"545",2023-07-02,"firearm_discharge","North York",0,0
"546",2022-01-11,"firearm_discharge","Downtown",0,0
"547",2022-10-13,"firearm_discharge","North York",0,0
"548",2020-04-08,"shooting_event","East York",0,0
"549",2022-10-31,"firearm_discharge","Etobicoke",0,0
"550",2018-05-08,"shooting_event","Downtown",0,0
"551",2023-09-03,"shooting_event","North York",0,0
"552",2019-09-26,"firearm_discharge","Scarborough",0,0
"553",2018-04-08,"shooting_event","Etobicoke",1,0
"554",2022-06-04,"firearm_discharge","Etobicoke",0,0
"555",2020-11-02,"shooting_event","Scarborough",0,0
"556",2018-04-17,"firearm_discharge","Etobicoke",0,0
"557",2019-10-01,"shooting_event","Scarborough",0,0
"558",2023-02-18,"shooting_event","Scarborough",0,0
"559",2022-08-29,"firearm_discharge","Downtown",0,0
"560",2018-02-27,"shooting_event","Etobicoke",0,0
"561",2020-10-19,"shooting_event","North York",0,0
"562",2022-05-10,"shooting_event","Etobicoke",0,0
"563",2020-12-13,"shooting_event","Etobicoke",2,0
"564",2019-06-23,"firearm_discharge","East York",0,0
"565",2022-04-17,"shooting_event","Scarborough",1,0
"566",2018-01-21,"shooting_event","East York",0,0
"567",2022-05-26,"shooting_event","Downtown",1,0
"568",2022-10-29,"shooting_event","Scarborough",0,0
"569",2018-06-14,"firearm_discharge","Scarborough",0,0
"570",2021-03-19,"firearm_discharge","Etobicoke",0,0
"571",2021-05-01,"shooting_event","Scarborough",1,0
"572",2023-03-16,"firearm_discharge","North York",0,0
"573",2021-06-25,"firearm_discharge","Scarborough",0,0
"574",2023-06-05,"firearm_discharge","Downtown",0,0
"575",2020-04-10,"firearm_discharge","Downtown",0,0
"576",2021-10-24,"firearm_discharge","North York",0,0
"577",2023-06-24,"shooting_event","Downtown",1,0
"578",2023-09-26,"shooting_event","Etobicoke",0,0
"579",2022-05-12,"firearm_discharge","East York",0,0
"580",2023-06-12,"firearm_discharge","East York",0,0
"581",2019-12-04,"firearm_discharge","Etobicoke",0,0
"582",2023-11-08,"firearm_discharge","Downtown",0,0
"583",2021-11-29,"firearm_discharge","Downtown",0,0
"584",2018-08-22,"shooting_event","East York",1,0
"585",2023-03-16,"shooting_event","Etobicoke",3,0
"586",2021-04-07,"firearm_discharge","North York",0,0
"587",2023-04-13,"firearm_discharge","North York",0,0
"588",2018-11-10,"firearm_discharge","Scarborough",0,0
"589",2019-07-02,"shooting_event","North York",3,0
"590",2020-10-26,"shooting_event","Etobicoke",0,0
"591",2020-05-02,"shooting_event","Scarborough",3,0
"592",2019-11-05,"firearm_discharge","North York",0,0
"593",2018-01-18,"firearm_discharge","North York",0,0
"594",2021-12-02,"firearm_discharge","Downtown",0,0
"595",2019-09-14,"firearm_discharge","North York",0,0
"596",2023-12-10,"shooting_event","Scarborough",1,0
"597",2022-01-30,"firearm_discharge","Scarborough",0,0
"598",2023-10-23,"firearm_discharge","Scarborough",0,0
"599",2021-12-04,"firearm_discharge","Etobicoke",0,0
"600",2020-04-06,"firearm_discharge","Downtown",0,0
"601",2022-11-11,"firearm_discharge","North York",0,0
"602",2018-07-30,"shooting_event","North York",0,0
"603",2019-05-18,"shooting_event","East York",1,0
"604",2022-08-23,"firearm_discharge","North York",0,0
"605",2018-04-14,"shooting_event","Downtown",3,0
"606",2020-08-30,"firearm_discharge","East York",0,0
"607",2019-02-20,"firearm_discharge","East York",0,0
"608",2018-02-16,"shooting_event","Scarborough",2,0
"609",2021-03-05,"shooting_event","East York",1,0
"610",2022-02-24,"shooting_event","East York",0,0
"611",2020-05-05,"shooting_event","Scarborough",1,0
"612",2019-08-27,"shooting_event","East York",0,0
"613",2022-12-20,"shooting_event","Etobicoke",1,0
"614",2021-10-16,"shooting_event","Scarborough",2,0
"615",2023-08-14,"firearm_discharge","Downtown",0,0
"616",2021-09-20,"shooting_event","East York",1,0
"617",2018-06-30,"shooting_event","East York",2,0
"618",2022-01-15,"firearm_discharge","Etobicoke",0,0
"619",2019-02-23,"shooting_event","Etobicoke",1,0
"620",2023-05-25,"firearm_discharge","Etobicoke",0,0
"621",2023-09-24,"shooting_event","East York",0,0
"622",2023-09-13,"firearm_discharge","North York",0,0
"623",2018-11-02,"shooting_event","North York",2,0
"624",2018-01-08,"firearm_discharge","Scarborough",0,0
"625",2022-09-02,"firearm_discharge","East York",0,0
"626",2020-04-12,"shooting_event","Scarborough",0,0
"627",2019-07-30,"shooting_event","Downtown",1,1
"628",2019-02-27,"shooting_event","Downtown",2,0
"629",2022-10-24,"shooting_event","Downtown",0,0
"630",2020-12-21,"shooting_event","East York",0,0
"631",2023-09-04,"shooting_event","Etobicoke",0,0
"632",2018-01-08,"shooting_event","Scarborough",3,0
"633",2021-09-21,"firearm_discharge","North York",0,0
"634",2020-10-20,"firearm_discharge","North York",0,0
"635",2020-07-26,"firearm_discharge","Scarborough",0,0
"636",2020-08-15,"firearm_discharge","North York",0,0
"637",2023-01-22,"shooting_event","Scarborough",0,1
"638",2018-07-07,"firearm_discharge","East York",0,0
"639",2022-10-16,"firearm_discharge","Downtown",0,0
"640",2021-02-11,"firearm_discharge","Etobicoke",0,0
"641",2019-11-22,"shooting_event","East York",1,0
"642",2019-02-13,"shooting_event","Etobicoke",0,0
"643",2023-06-16,"firearm_discharge","East York",0,0
"644",2019-03-19,"firearm_discharge","North York",0,0
"645",2021-03-26,"shooting_event","East York",2,0
"646",2018-04-17,"shooting_event","North York",0,0
"647",2019-01-26,"firearm_discharge","Etobicoke",0,0
"648",2021-08-12,"shooting_event","East York",1,0
"649",2022-12-02,"shooting_event","Etobicoke",1,0
"650",2018-10-07,"firearm_discharge","Downtown",0,0
"651",2019-04-19,"shooting_event","Etobicoke",0,0
"652",2023-05-18,"shooting_event","Etobicoke",3,0
"653",2021-09-29,"firearm_discharge","Downtown",0,0
"654",2021-04-02,"shooting_event","East York",1,0
"655",2023-03-06,"firearm_discharge","East York",0,0
"656",2021-05-04,"firearm_discharge","North York",0,0
"657",2020-11-05,"shooting_event","Downtown",1,0
"658",2023-07-29,"shooting_event","North York",1,0
"659",2020-11-17,"shooting_event","North York",1,0
"660",2021-08-01,"firearm_discharge","Downtown",0,0
"661",2021-02-06,"shooting_event","East York",0,0
"662",2022-12-31,"firearm_discharge","Downtown",0,0
"663",2021-10-10,"shooting_event","Downtown",3,0
"664",2021-04-20,"firearm_discharge","Scarborough",0,0
"665",2021-03-16,"firearm_discharge","East York",0,0
"666",2021-11-13,"firearm_discharge","Etobicoke",0,0
"667",2020-05-07,"firearm_discharge","Downtown",0,0
"668",2018-04-18,"firearm_discharge","North York",0,0
"669",2020-10-09,"shooting_event","Downtown",1,0
"670",2021-07-28,"firearm_discharge","Etobicoke",0,0
"671",2022-09-20,"firearm_discharge","East York",0,0
"672",2022-07-03,"firearm_discharge","Etobicoke",0,0
"673",2020-07-02,"firearm_discharge","Scarborough",0,0
"674",2019-08-04,"shooting_event","Scarborough",0,0
"675",2019-06-26,"firearm_discharge","North York",0,0
"676",2023-09-24,"shooting_event","East York",2,0
"677",2020-11-18,"firearm_discharge","North York",0,0
"678",2021-08-17,"shooting_event","Etobicoke",2,0
"679",2019-01-19,"shooting_event","Etobicoke",0,0
"680",2020-11-21,"shooting_event","Downtown",3,0
"681",2018-07-26,"firearm_discharge","Downtown",0,0
"682",2023-12-13,"firearm_discharge","Downtown",0,0
"683",2018-07-11,"shooting_event","Downtown",1,0
"684",2019-06-25,"shooting_event","Downtown",3,0
"685",2023-04-10,"firearm_discharge","North York",0,0
"686",2021-10-07,"firearm_discharge","North York",0,0
"687",2022-09-21,"firearm_discharge","Etobicoke",0,0
"688",2023-04-13,"firearm_discharge","Etobicoke",0,0
"689",2019-05-14,"shooting_event","Etobicoke",2,0
"690",2020-10-09,"shooting_event","Etobicoke",3,0
"691",2020-01-17,"firearm_discharge","North York",0,0
"692",2018-09-27,"shooting_event","Scarborough",0,0
"693",2022-11-19,"firearm_discharge","Etobicoke",0,0
"694",2021-12-12,"shooting_event","East York",0,0
"695",2023-12-20,"shooting_event","North York",1,0
"696",2023-11-30,"firearm_discharge","Etobicoke",0,0
"697",2023-06-07,"shooting_event","East York",1,0
"698",2022-04-20,"firearm_discharge","Etobicoke",0,0
"699",2018-06-20,"firearm_discharge","Scarborough",0,0
"700",2021-10-11,"firearm_discharge","East York",0,0
"701",2023-03-25,"firearm_discharge","Etobicoke",0,0
"702",2020-11-30,"firearm_discharge","Scarborough",0,0
"703",2023-01-22,"firearm_discharge","Etobicoke",0,0
"704",2022-06-14,"firearm_discharge","North York",0,0
"705",2021-03-21,"firearm_discharge","North York",0,0
"706",2020-09-16,"firearm_discharge","North York",0,0
"707",2021-01-20,"firearm_discharge","North York",0,0
"708",2020-02-06,"shooting_event","Scarborough",0,0
"709",2022-12-10,"firearm_discharge","Etobicoke",0,0
"710",2018-03-07,"shooting_event","Downtown",0,0
"711",2022-01-20,"firearm_discharge","Scarborough",0,0
"712",2023-04-03,"shooting_event","Scarborough",0,0
"713",2022-12-14,"firearm_discharge","North York",0,0
"714",2022-10-20,"firearm_discharge","Scarborough",0,0
"715",2018-03-25,"shooting_event","Scarborough",0,0
"716",2020-12-02,"firearm_discharge","East York",0,0
"717",2023-05-27,"shooting_event","North York",1,0
"718",2023-12-10,"firearm_discharge","North York",0,0
"719",2020-07-11,"firearm_discharge","East York",0,0
"720",2023-08-28,"shooting_event","East York",0,0
"721",2018-09-14,"shooting_event","East York",0,0
"722",2021-04-21,"shooting_event","East York",2,0
"723",2020-02-16,"shooting_event","Scarborough",0,1
"724",2020-01-09,"firearm_discharge","Scarborough",0,0
"725",2022-07-29,"shooting_event","North York",0,0
"726",2023-06-28,"firearm_discharge","North York",0,0
"727",2023-05-04,"firearm_discharge","Etobicoke",0,0
"728",2020-06-02,"shooting_event","North York",2,0
"729",2022-07-09,"shooting_event","Downtown",0,0
"730",2021-05-23,"shooting_event","Etobicoke",0,0
"731",2021-08-27,"firearm_discharge","Etobicoke",0,0
"732",2023-12-08,"shooting_event","East York",0,0
"733",2019-09-14,"firearm_discharge","Etobicoke",0,0
"734",2023-05-12,"firearm_discharge","East York",0,0
"735",2022-07-08,"shooting_event","East York",0,0
"736",2021-09-20,"firearm_discharge","Etobicoke",0,0
"737",2021-01-13,"firearm_discharge","North York",0,0
"738",2019-07-29,"shooting_event","Downtown",0,0
"739",2023-01-09,"shooting_event","Scarborough",0,0
"740",2020-05-26,"firearm_discharge","East York",0,0
"741",2020-02-08,"shooting_event","Etobicoke",1,0
"742",2020-08-16,"shooting_event","Scarborough",0,1
"743",2020-12-02,"shooting_event","East York",1,0
"744",2019-09-25,"shooting_event","East York",1,0
"745",2022-05-08,"shooting_event","East York",2,0
"746",2020-12-01,"firearm_discharge","Scarborough",0,0
"747",2023-09-05,"shooting_event","Scarborough",3,1
"748",2023-12-11,"shooting_event","North York",0,0
"749",2022-04-09,"firearm_discharge","Downtown",0,0
"750",2020-06-30,"shooting_event","Etobicoke",1,0
"751",2022-10-05,"firearm_discharge","Downtown",0,0
"752",2018-08-31,"firearm_discharge","Scarborough",0,0
"753",2019-10-09,"shooting_event","East York",1,0
"754",2018-03-02,"firearm_discharge","Scarborough",0,0
"755",2020-06-15,"shooting_event","North York",1,0
"756",2021-06-11,"shooting_event","Etobicoke",0,0
"757",2022-01-31,"shooting_event","Scarborough",1,0
"758",2022-02-18,"shooting_event","Etobicoke",2,0
"759",2023-11-24,"firearm_discharge","East York",0,0
"760",2019-09-21,"firearm_discharge","Downtown",0,0
"761",2018-10-14,"shooting_event","North York",1,1
"762",2020-08-04,"shooting_event","North York",1,1
"763",2023-05-29,"firearm_discharge","Etobicoke",0,0
"764",2019-08-25,"shooting_event","Etobicoke",1,0
"765",2021-11-12,"shooting_event","Etobicoke",0,0
"766",2020-04-01,"shooting_event","Scarborough",0,0
"767",2019-03-12,"firearm_discharge","Downtown",0,0
"768",2021-03-04,"shooting_event","East York",1,0
"769",2023-04-22,"shooting_event","Scarborough",1,0
"770",2023-12-09,"shooting_event","Etobicoke",0,0
"771",2021-04-17,"firearm_discharge","Downtown",0,0
"772",2023-03-01,"firearm_discharge","East York",0,0
"773",2019-06-01,"shooting_event","North York",1,0
"774",2022-08-01,"firearm_discharge","Scarborough",0,0
"775",2021-09-11,"shooting_event","East York",2,0
"776",2019-09-17,"firearm_discharge","Downtown",0,0
"777",2022-11-27,"firearm_discharge","Downtown",0,0
"778",2021-10-05,"firearm_discharge","Etobicoke",0,0
"779",2023-09-03,"firearm_discharge","Scarborough",0,0
"780",2020-07-08,"shooting_event","Etobicoke",0,0
"781",2019-07-23,"shooting_event","East York",0,0
"782",2020-04-26,"firearm_discharge","East York",0,0
"783",2020-05-28,"shooting_event","North York",2,1
"784",2018-09-11,"firearm_discharge","North York",0,0
"785",2020-09-29,"firearm_discharge","Scarborough",0,0
"786",2020-12-23,"firearm_discharge","North York",0,0
"787",2021-05-18,"shooting_event","Etobicoke",1,0
"788",2023-12-28,"shooting_event","East York",1,1
"789",2020-04-01,"firearm_discharge","Etobicoke",0,0
"790",2022-09-22,"shooting_event","Downtown",1,0
"791",2022-10-03,"shooting_event","Scarborough",0,0
"792",2023-04-30,"shooting_event","Downtown",1,0
"793",2020-04-30,"firearm_discharge","East York",0,0
"794",2021-02-15,"shooting_event","Scarborough",1,0
"795",2022-01-11,"firearm_discharge","Scarborough",0,0
"796",2020-12-09,"firearm_discharge","Scarborough",0,0
"797",2022-05-27,"firearm_discharge","North York",0,0
"798",2021-03-08,"firearm_discharge","Etobicoke",0,0
"799",2019-03-05,"firearm_discharge","North York",0,0
"800",2023-04-16,"firearm_discharge","Downtown",0,0
"801",2021-03-23,"firearm_discharge","North York",0,0
"802",2018-09-16,"shooting_event","East York",1,0
"803",2018-03-03,"shooting_event","Downtown",0,0
"804",2023-01-14,"firearm_discharge","Downtown",0,0
"805",2022-08-29,"shooting_event","East York",2,1
"806",2018-07-10,"shooting_event","East York",1,0
"807",2022-06-09,"firearm_discharge","Etobicoke",0,0
"808",2022-12-10,"shooting_event","North York",1,0
"809",2021-09-06,"firearm_discharge","North York",0,0
"810",2022-06-26,"firearm_discharge","East York",0,0
"811",2021-10-13,"shooting_event","Scarborough",1,0
"812",2021-08-15,"firearm_discharge","East York",0,0
"813",2019-06-15,"firearm_discharge","East York",0,0
"814",2022-06-03,"shooting_event","East York",2,0
"815",2021-11-15,"shooting_event","Downtown",2,0
"816",2020-08-17,"shooting_event","Scarborough",1,0
"817",2023-10-29,"shooting_event","Etobicoke",1,0
"818",2019-04-30,"firearm_discharge","North York",0,0
"819",2018-05-16,"firearm_discharge","East York",0,0
"820",2019-03-02,"shooting_event","Downtown",0,0
"821",2020-02-14,"shooting_event","Downtown",0,0
"822",2022-05-09,"firearm_discharge","North York",0,0
"823",2018-08-15,"firearm_discharge","East York",0,0
"824",2020-09-17,"shooting_event","North York",1,0
"825",2023-06-04,"shooting_event","Downtown",1,1
"826",2020-11-16,"firearm_discharge","North York",0,0
"827",2023-02-27,"shooting_event","Etobicoke",4,0
"828",2020-10-17,"shooting_event","Etobicoke",2,0
"829",2018-10-17,"shooting_event","East York",3,0
"830",2019-06-10,"firearm_discharge","Scarborough",0,0
"831",2018-01-03,"firearm_discharge","North York",0,0
"832",2019-06-13,"firearm_discharge","North York",0,0
"833",2022-03-01,"firearm_discharge","Downtown",0,0
"834",2021-09-03,"firearm_discharge","Downtown",0,0
"835",2023-01-23,"firearm_discharge","Scarborough",0,0
"836",2020-06-20,"firearm_discharge","East York",0,0
"837",2023-10-16,"shooting_event","Etobicoke",0,0
"838",2019-03-23,"shooting_event","North York",1,1
"839",2020-12-06,"firearm_discharge","East York",0,0
"840",2020-09-30,"shooting_event","North York",1,1
"841",2021-10-16,"shooting_event","Scarborough",2,0
"842",2018-12-28,"firearm_discharge","Downtown",0,0
"843",2018-07-14,"shooting_event","East York",0,0
"844",2021-07-22,"shooting_event","Downtown",1,0
"845",2022-10-18,"shooting_event","North York",2,0
"846",2018-11-20,"firearm_discharge","Etobicoke",0,0
"847",2019-03-17,"shooting_event","Downtown",0,0
"848",2020-06-18,"firearm_discharge","North York",0,0
"849",2021-11-25,"firearm_discharge","Scarborough",0,0
"850",2020-02-16,"shooting_event","Etobicoke",2,0
"851",2022-09-28,"shooting_event","Etobicoke",1,1
"852",2020-03-27,"firearm_discharge","East York",0,0
"853",2020-11-06,"shooting_event","North York",0,1
"854",2023-03-31,"firearm_discharge","Downtown",0,0
"855",2022-10-30,"firearm_discharge","North York",0,0
"856",2022-01-01,"firearm_discharge","Downtown",0,0
"857",2023-09-13,"firearm_discharge","Etobicoke",0,0
"858",2018-07-15,"firearm_discharge","North York",0,0
"859",2020-10-02,"firearm_discharge","Downtown",0,0
"860",2021-01-01,"firearm_discharge","Scarborough",0,0
"861",2023-11-12,"firearm_discharge","East York",0,0
"862",2023-05-24,"shooting_event","North York",2,0
"863",2018-12-29,"firearm_discharge","Scarborough",0,0
"864",2020-12-31,"firearm_discharge","Downtown",0,0
"865",2023-11-12,"firearm_discharge","North York",0,0
"866",2020-12-09,"firearm_discharge","Scarborough",0,0
